"Origin","Date","Price","Units"
"ecuador",2014-08-08,0.63,"£/kg"
"panama",2014-08-08,0.87,"£/kg"
"all_bananas",2014-08-01,0.6,"£/kg"
"dollar_bananas",2014-08-01,0.65,"£/kg"
"acp_bananas",2014-08-01,0.51,"£/kg"
"cameroon",2014-08-01,0.52,"£/kg"
"colombia",2014-08-01,0.54,"£/kg"
"costa_rica",2014-08-01,0.63,"£/kg"
"dominican_republic",2014-08-01,0.52,"£/kg"
"ecuador",2014-08-01,0.57,"£/kg"
"panama",2014-08-01,0.89,"£/kg"
"all_bananas",2014-07-25,0.65,"£/kg"
"dollar_bananas",2014-07-25,0.65,"£/kg"
"colombia",2014-07-25,0.56,"£/kg"
"costa_rica",2014-07-25,0.66,"£/kg"
"ecuador",2014-07-25,0.59,"£/kg"
"panama",2014-07-25,0.7,"£/kg"
"all_bananas",2014-07-18,0.62,"£/kg"
"dollar_bananas",2014-07-18,0.63,"£/kg"
"acp_bananas",2014-07-18,0.58,"£/kg"
"cameroon",2014-07-18,0.62,"£/kg"
"colombia",2014-07-18,0.66,"£/kg"
"costa_rica",2014-07-18,0.64,"£/kg"
"dominican_republic",2014-07-18,0.57,"£/kg"
"ecuador",2014-07-18,0.55,"£/kg"
"ghana",2014-07-18,0.58,"£/kg"
"panama",2014-07-18,0.68,"£/kg"
"all_bananas",2014-07-11,0.64,"£/kg"
"dollar_bananas",2014-07-11,0.64,"£/kg"
"acp_bananas",2014-07-11,0.64,"£/kg"
"belize",2014-07-11,0.75,"£/kg"
"cameroon",2014-07-11,0.62,"£/kg"
"colombia",2014-07-11,0.7,"£/kg"
"costa_rica",2014-07-11,0.6,"£/kg"
"dominican_republic",2014-07-11,0.63,"£/kg"
"ecuador",2014-07-11,0.61,"£/kg"
"ghana",2014-07-11,0.62,"£/kg"
"mexico",2014-07-11,0.62,"£/kg"
"panama",2014-07-11,0.82,"£/kg"
"brazil",2014-07-11,0.55,"£/kg"
"all_bananas",2014-07-04,0.74,"£/kg"
"dollar_bananas",2014-07-04,0.78,"£/kg"
"acp_bananas",2014-07-04,0.63,"£/kg"
"eu_bananas",2014-07-04,0.62,"£/kg"
"cameroon",2014-07-04,0.63,"£/kg"
"colombia",2014-07-04,0.76,"£/kg"
"costa_rica",2014-07-04,0.83,"£/kg"
"dominican_republic",2014-07-04,0.63,"£/kg"
"ecuador",2014-07-04,0.72,"£/kg"
"panama",2014-07-04,0.85,"£/kg"
"guadeloupe",2014-07-04,0.55,"£/kg"
"brazil",2014-07-04,0.66,"£/kg"
"all_bananas",2014-06-27,0.74,"£/kg"
"dollar_bananas",2014-06-27,0.74,"£/kg"
"acp_bananas",2014-06-27,0.71,"£/kg"
"colombia",2014-06-27,0.74,"£/kg"
"costa_rica",2014-06-27,0.8,"£/kg"
"ecuador",2014-06-27,0.71,"£/kg"
"ghana",2014-06-27,0.72,"£/kg"
"mexico",2014-06-27,0.69,"£/kg"
"panama",2014-06-27,0.73,"£/kg"
"brazil",2014-06-27,0.66,"£/kg"
"all_bananas",2014-06-20,0.8,"£/kg"
"dollar_bananas",2014-06-20,0.76,"£/kg"
"acp_bananas",2014-06-20,1.01,"£/kg"
"colombia",2014-06-20,0.74,"£/kg"
"costa_rica",2014-06-20,0.82,"£/kg"
"dominican_republic",2014-06-20,1.01,"£/kg"
"ecuador",2014-06-20,0.73,"£/kg"
"brazil",2014-06-20,0.66,"£/kg"
"all_bananas",2014-06-13,0.72,"£/kg"
"dollar_bananas",2014-06-13,0.74,"£/kg"
"acp_bananas",2014-06-13,0.54,"£/kg"
"colombia",2014-06-13,0.74,"£/kg"
"costa_rica",2014-06-13,0.79,"£/kg"
"ecuador",2014-06-13,0.73,"£/kg"
"mexico",2014-06-13,0.62,"£/kg"
"windward_isles",2014-06-13,0.48,"£/kg"
"brazil",2014-06-13,0.66,"£/kg"
"all_bananas",2014-06-06,0.7,"£/kg"
"dollar_bananas",2014-06-06,0.7,"£/kg"
"acp_bananas",2014-06-06,0.63,"£/kg"
"belize",2014-06-06,0.63,"£/kg"
"colombia",2014-06-06,0.71,"£/kg"
"costa_rica",2014-06-06,0.78,"£/kg"
"ecuador",2014-06-06,0.68,"£/kg"
"mexico",2014-06-06,0.63,"£/kg"
"panama",2014-06-06,0.63,"£/kg"
"brazil",2014-06-06,0.66,"£/kg"
"all_bananas",2014-05-30,0.71,"£/kg"
"dollar_bananas",2014-05-30,0.74,"£/kg"
"acp_bananas",2014-05-30,0.65,"£/kg"
"belize",2014-05-30,0.78,"£/kg"
"cameroon",2014-05-30,0.73,"£/kg"
"colombia",2014-05-30,0.75,"£/kg"
"costa_rica",2014-05-30,0.75,"£/kg"
"dominican_republic",2014-05-30,0.57,"£/kg"
"ecuador",2014-05-30,0.67,"£/kg"
"mexico",2014-05-30,0.72,"£/kg"
"panama",2014-05-30,0.89,"£/kg"
"windward_isles",2014-05-30,0.48,"£/kg"
"brazil",2014-05-30,0.66,"£/kg"
"all_bananas",2014-05-23,0.73,"£/kg"
"dollar_bananas",2014-05-23,0.76,"£/kg"
"acp_bananas",2014-05-23,0.7,"£/kg"
"eu_bananas",2014-05-23,0.54,"£/kg"
"cameroon",2014-05-23,0.8,"£/kg"
"colombia",2014-05-23,0.79,"£/kg"
"costa_rica",2014-05-23,0.76,"£/kg"
"dominican_republic",2014-05-23,0.68,"£/kg"
"ecuador",2014-05-23,0.7,"£/kg"
"martinique",2014-05-23,0.54,"£/kg"
"panama",2014-05-23,0.88,"£/kg"
"windward_isles",2014-05-23,0.55,"£/kg"
"all_bananas",2014-05-16,0.81,"£/kg"
"dollar_bananas",2014-05-16,0.83,"£/kg"
"acp_bananas",2014-05-16,0.78,"£/kg"
"belize",2014-05-16,0.84,"£/kg"
"cameroon",2014-05-16,0.91,"£/kg"
"colombia",2014-05-16,0.78,"£/kg"
"costa_rica",2014-05-16,0.86,"£/kg"
"dominican_republic",2014-05-16,0.7,"£/kg"
"ecuador",2014-05-16,0.79,"£/kg"
"panama",2014-05-16,0.91,"£/kg"
"all_bananas",2014-05-09,0.8,"£/kg"
"dollar_bananas",2014-05-09,0.84,"£/kg"
"acp_bananas",2014-05-09,0.76,"£/kg"
"belize",2014-05-09,0.88,"£/kg"
"cameroon",2014-05-09,0.91,"£/kg"
"colombia",2014-05-09,0.84,"£/kg"
"costa_rica",2014-05-09,0.88,"£/kg"
"dominican_republic",2014-05-09,0.72,"£/kg"
"ecuador",2014-05-09,0.79,"£/kg"
"ghana",2014-05-09,0.68,"£/kg"
"ivory_coast",2014-05-09,0.67,"£/kg"
"panama",2014-05-09,0.93,"£/kg"
"all_bananas",2014-05-02,0.77,"£/kg"
"dollar_bananas",2014-05-02,0.82,"£/kg"
"acp_bananas",2014-05-02,0.69,"£/kg"
"colombia",2014-05-02,0.84,"£/kg"
"costa_rica",2014-05-02,0.83,"£/kg"
"dominican_republic",2014-05-02,0.72,"£/kg"
"ecuador",2014-05-02,0.74,"£/kg"
"panama",2014-05-02,0.87,"£/kg"
"windward_isles",2014-05-02,0.55,"£/kg"
"all_bananas",2014-04-25,0.81,"£/kg"
"dollar_bananas",2014-04-25,0.83,"£/kg"
"acp_bananas",2014-04-25,0.66,"£/kg"
"cameroon",2014-04-25,0.66,"£/kg"
"colombia",2014-04-25,0.74,"£/kg"
"costa_rica",2014-04-25,0.86,"£/kg"
"ecuador",2014-04-25,0.79,"£/kg"
"panama",2014-04-25,0.88,"£/kg"
"brazil",2014-04-25,0.79,"£/kg"
"all_bananas",2014-04-18,0.87,"£/kg"
"dollar_bananas",2014-04-18,0.86,"£/kg"
"acp_bananas",2014-04-18,0.92,"£/kg"
"cameroon",2014-04-18,0.92,"£/kg"
"colombia",2014-04-18,0.86,"£/kg"
"costa_rica",2014-04-18,0.89,"£/kg"
"dominican_republic",2014-04-18,0.92,"£/kg"
"ecuador",2014-04-18,0.8,"£/kg"
"all_bananas",2014-04-11,0.84,"£/kg"
"dollar_bananas",2014-04-11,0.86,"£/kg"
"acp_bananas",2014-04-11,0.7,"£/kg"
"colombia",2014-04-11,0.87,"£/kg"
"costa_rica",2014-04-11,0.87,"£/kg"
"dominican_republic",2014-04-11,0.7,"£/kg"
"ecuador",2014-04-11,0.74,"£/kg"
"panama",2014-04-11,0.99,"£/kg"
"all_bananas",2014-04-04,0.84,"£/kg"
"dollar_bananas",2014-04-04,0.84,"£/kg"
"acp_bananas",2014-04-04,0.83,"£/kg"
"belize",2014-04-04,0.85,"£/kg"
"cameroon",2014-04-04,0.89,"£/kg"
"colombia",2014-04-04,0.83,"£/kg"
"costa_rica",2014-04-04,0.83,"£/kg"
"dominican_republic",2014-04-04,0.79,"£/kg"
"ecuador",2014-04-04,0.74,"£/kg"
"panama",2014-04-04,0.99,"£/kg"
"brazil",2014-04-04,0.84,"£/kg"
"all_bananas",2014-03-28,0.8,"£/kg"
"dollar_bananas",2014-03-28,0.8,"£/kg"
"acp_bananas",2014-03-28,0.79,"£/kg"
"belize",2014-03-28,0.86,"£/kg"
"colombia",2014-03-28,0.81,"£/kg"
"costa_rica",2014-03-28,0.79,"£/kg"
"dominican_republic",2014-03-28,0.79,"£/kg"
"ecuador",2014-03-28,0.76,"£/kg"
"panama",2014-03-28,0.94,"£/kg"
"windward_isles",2014-03-28,0.66,"£/kg"
"brazil",2014-03-28,0.72,"£/kg"
"all_bananas",2014-03-21,0.8,"£/kg"
"dollar_bananas",2014-03-21,0.8,"£/kg"
"acp_bananas",2014-03-21,0.79,"£/kg"
"belize",2014-03-21,0.79,"£/kg"
"cameroon",2014-03-21,0.74,"£/kg"
"colombia",2014-03-21,0.82,"£/kg"
"costa_rica",2014-03-21,0.82,"£/kg"
"dominican_republic",2014-03-21,0.83,"£/kg"
"ecuador",2014-03-21,0.68,"£/kg"
"brazil",2014-03-21,0.71,"£/kg"
"all_bananas",2014-03-14,0.76,"£/kg"
"dollar_bananas",2014-03-14,0.77,"£/kg"
"acp_bananas",2014-03-14,0.75,"£/kg"
"belize",2014-03-14,0.79,"£/kg"
"colombia",2014-03-14,0.73,"£/kg"
"costa_rica",2014-03-14,0.74,"£/kg"
"dominican_republic",2014-03-14,0.71,"£/kg"
"ecuador",2014-03-14,0.74,"£/kg"
"ivory_coast",2014-03-14,0.78,"£/kg"
"panama",2014-03-14,0.88,"£/kg"
"brazil",2014-03-14,0.66,"£/kg"
"all_bananas",2014-03-07,0.7,"£/kg"
"dollar_bananas",2014-03-07,0.7,"£/kg"
"acp_bananas",2014-03-07,0.7,"£/kg"
"belize",2014-03-07,0.79,"£/kg"
"colombia",2014-03-07,0.7,"£/kg"
"costa_rica",2014-03-07,0.71,"£/kg"
"dominican_republic",2014-03-07,0.62,"£/kg"
"ecuador",2014-03-07,0.66,"£/kg"
"ivory_coast",2014-03-07,0.68,"£/kg"
"panama",2014-03-07,0.76,"£/kg"
"brazil",2014-03-07,0.66,"£/kg"
"all_bananas",2014-02-28,0.64,"£/kg"
"dollar_bananas",2014-02-28,0.65,"£/kg"
"acp_bananas",2014-02-28,0.61,"£/kg"
"belize",2014-02-28,0.74,"£/kg"
"cameroon",2014-02-28,0.62,"£/kg"
"colombia",2014-02-28,0.61,"£/kg"
"costa_rica",2014-02-28,0.68,"£/kg"
"dominican_republic",2014-02-28,0.51,"£/kg"
"ecuador",2014-02-28,0.58,"£/kg"
"ivory_coast",2014-02-28,0.61,"£/kg"
"panama",2014-02-28,0.82,"£/kg"
"brazil",2014-02-28,0.62,"£/kg"
"all_bananas",2014-02-21,0.66,"£/kg"
"dollar_bananas",2014-02-21,0.67,"£/kg"
"acp_bananas",2014-02-21,0.61,"£/kg"
"belize",2014-02-21,0.74,"£/kg"
"cameroon",2014-02-21,0.62,"£/kg"
"colombia",2014-02-21,0.66,"£/kg"
"costa_rica",2014-02-21,0.74,"£/kg"
"dominican_republic",2014-02-21,0.51,"£/kg"
"ecuador",2014-02-21,0.61,"£/kg"
"mexico",2014-02-21,0.66,"£/kg"
"panama",2014-02-21,0.82,"£/kg"
"brazil",2014-02-21,0.55,"£/kg"
"all_bananas",2014-02-14,0.68,"£/kg"
"dollar_bananas",2014-02-14,0.71,"£/kg"
"acp_bananas",2014-02-14,0.62,"£/kg"
"belize",2014-02-14,0.74,"£/kg"
"cameroon",2014-02-14,0.62,"£/kg"
"colombia",2014-02-14,0.71,"£/kg"
"costa_rica",2014-02-14,0.74,"£/kg"
"dominican_republic",2014-02-14,0.63,"£/kg"
"ecuador",2014-02-14,0.66,"£/kg"
"mexico",2014-02-14,0.74,"£/kg"
"panama",2014-02-14,0.82,"£/kg"
"windward_isles",2014-02-14,0.44,"£/kg"
"all_bananas",2014-02-07,0.69,"£/kg"
"dollar_bananas",2014-02-07,0.71,"£/kg"
"acp_bananas",2014-02-07,0.65,"£/kg"
"cameroon",2014-02-07,0.72,"£/kg"
"colombia",2014-02-07,0.66,"£/kg"
"costa_rica",2014-02-07,0.77,"£/kg"
"dominican_republic",2014-02-07,0.51,"£/kg"
"ecuador",2014-02-07,0.64,"£/kg"
"ghana",2014-02-07,0.72,"£/kg"
"mexico",2014-02-07,0.72,"£/kg"
"panama",2014-02-07,0.82,"£/kg"
"all_bananas",2014-01-31,0.71,"£/kg"
"dollar_bananas",2014-01-31,0.72,"£/kg"
"acp_bananas",2014-01-31,0.57,"£/kg"
"colombia",2014-01-31,0.69,"£/kg"
"costa_rica",2014-01-31,0.81,"£/kg"
"dominican_republic",2014-01-31,0.57,"£/kg"
"ecuador",2014-01-31,0.69,"£/kg"
"panama",2014-01-31,0.74,"£/kg"
"brazil",2014-01-31,0.66,"£/kg"
"all_bananas",2014-01-24,0.78,"£/kg"
"dollar_bananas",2014-01-24,0.79,"£/kg"
"acp_bananas",2014-01-24,0.75,"£/kg"
"cameroon",2014-01-24,0.66,"£/kg"
"colombia",2014-01-24,0.74,"£/kg"
"costa_rica",2014-01-24,0.84,"£/kg"
"dominican_republic",2014-01-24,0.8,"£/kg"
"ecuador",2014-01-24,0.74,"£/kg"
"brazil",2014-01-24,0.79,"£/kg"
"all_bananas",2014-01-17,0.74,"£/kg"
"dollar_bananas",2014-01-17,0.74,"£/kg"
"acp_bananas",2014-01-17,0.72,"£/kg"
"belize",2014-01-17,0.76,"£/kg"
"colombia",2014-01-17,0.75,"£/kg"
"costa_rica",2014-01-17,0.75,"£/kg"
"dominican_republic",2014-01-17,0.7,"£/kg"
"ecuador",2014-01-17,0.62,"£/kg"
"mexico",2014-01-17,0.8,"£/kg"
"panama",2014-01-17,0.79,"£/kg"
"all_bananas",2014-01-10,0.75,"£/kg"
"dollar_bananas",2014-01-10,0.76,"£/kg"
"acp_bananas",2014-01-10,0.73,"£/kg"
"belize",2014-01-10,0.76,"£/kg"
"colombia",2014-01-10,0.75,"£/kg"
"costa_rica",2014-01-10,0.76,"£/kg"
"dominican_republic",2014-01-10,0.66,"£/kg"
"ecuador",2014-01-10,0.68,"£/kg"
"ivory_coast",2014-01-10,0.77,"£/kg"
"panama",2014-01-10,0.81,"£/kg"
"all_bananas",2013-12-20,0.69,"£/kg"
"dollar_bananas",2013-12-20,0.71,"£/kg"
"acp_bananas",2013-12-20,0.66,"£/kg"
"belize",2013-12-20,0.68,"£/kg"
"colombia",2013-12-20,0.67,"£/kg"
"costa_rica",2013-12-20,0.71,"£/kg"
"dominican_republic",2013-12-20,0.64,"£/kg"
"ecuador",2013-12-20,0.63,"£/kg"
"ivory_coast",2013-12-20,0.74,"£/kg"
"panama",2013-12-20,0.79,"£/kg"
"windward_isles",2013-12-20,0.48,"£/kg"
"all_bananas",2013-12-13,0.67,"£/kg"
"dollar_bananas",2013-12-13,0.68,"£/kg"
"acp_bananas",2013-12-13,0.65,"£/kg"
"cameroon",2013-12-13,0.66,"£/kg"
"colombia",2013-12-13,0.73,"£/kg"
"costa_rica",2013-12-13,0.67,"£/kg"
"dominican_republic",2013-12-13,0.64,"£/kg"
"ecuador",2013-12-13,0.65,"£/kg"
"panama",2013-12-13,0.72,"£/kg"
"all_bananas",2013-12-06,0.73,"£/kg"
"dollar_bananas",2013-12-06,0.73,"£/kg"
"acp_bananas",2013-12-06,0.72,"£/kg"
"colombia",2013-12-06,0.73,"£/kg"
"costa_rica",2013-12-06,0.73,"£/kg"
"dominican_republic",2013-12-06,0.69,"£/kg"
"ecuador",2013-12-06,0.69,"£/kg"
"ivory_coast",2013-12-06,0.8,"£/kg"
"panama",2013-12-06,0.77,"£/kg"
"all_bananas",2013-11-29,0.51,"£/kg"
"dollar_bananas",2013-11-29,0.52,"£/kg"
"acp_bananas",2013-11-29,0.48,"£/kg"
"colombia",2013-11-29,0.55,"£/kg"
"costa_rica",2013-11-29,0.48,"£/kg"
"dominican_republic",2013-11-29,0.46,"£/kg"
"ecuador",2013-11-29,0.46,"£/kg"
"ghana",2013-11-29,0.62,"£/kg"
"panama",2013-11-29,0.8,"£/kg"
"surinam",2013-11-29,0.4,"£/kg"
"windward_isles",2013-11-29,0.4,"£/kg"
"all_bananas",2013-11-22,0.6,"£/kg"
"dollar_bananas",2013-11-22,0.6,"£/kg"
"acp_bananas",2013-11-22,0.58,"£/kg"
"cameroon",2013-11-22,0.6,"£/kg"
"colombia",2013-11-22,0.61,"£/kg"
"costa_rica",2013-11-22,0.57,"£/kg"
"dominican_republic",2013-11-22,0.56,"£/kg"
"ecuador",2013-11-22,0.59,"£/kg"
"ghana",2013-11-22,0.68,"£/kg"
"panama",2013-11-22,0.65,"£/kg"
"windward_isles",2013-11-22,0.44,"£/kg"
"all_bananas",2013-11-15,0.69,"£/kg"
"dollar_bananas",2013-11-15,0.7,"£/kg"
"acp_bananas",2013-11-15,0.6,"£/kg"
"colombia",2013-11-15,0.64,"£/kg"
"costa_rica",2013-11-15,0.74,"£/kg"
"dominican_republic",2013-11-15,0.6,"£/kg"
"ecuador",2013-11-15,0.65,"£/kg"
"mexico",2013-11-15,0.68,"£/kg"
"panama",2013-11-15,0.8,"£/kg"
"all_bananas",2013-11-08,0.64,"£/kg"
"dollar_bananas",2013-11-08,0.66,"£/kg"
"acp_bananas",2013-11-08,0.57,"£/kg"
"belize",2013-11-08,0.73,"£/kg"
"colombia",2013-11-08,0.61,"£/kg"
"costa_rica",2013-11-08,0.71,"£/kg"
"dominican_republic",2013-11-08,0.52,"£/kg"
"ecuador",2013-11-08,0.56,"£/kg"
"ghana",2013-11-08,0.52,"£/kg"
"panama",2013-11-08,0.78,"£/kg"
"windward_isles",2013-11-08,0.44,"£/kg"
"all_bananas",2013-11-01,0.59,"£/kg"
"dollar_bananas",2013-11-01,0.61,"£/kg"
"acp_bananas",2013-11-01,0.54,"£/kg"
"colombia",2013-11-01,0.57,"£/kg"
"costa_rica",2013-11-01,0.67,"£/kg"
"dominican_republic",2013-11-01,0.53,"£/kg"
"ecuador",2013-11-01,0.55,"£/kg"
"ivory_coast",2013-11-01,0.57,"£/kg"
"mexico",2013-11-01,0.53,"£/kg"
"panama",2013-11-01,0.73,"£/kg"
"brazil",2013-11-01,0.57,"£/kg"
"all_bananas",2013-10-25,0.58,"£/kg"
"dollar_bananas",2013-10-25,0.6,"£/kg"
"acp_bananas",2013-10-25,0.52,"£/kg"
"cameroon",2013-10-25,0.53,"£/kg"
"colombia",2013-10-25,0.57,"£/kg"
"costa_rica",2013-10-25,0.67,"£/kg"
"dominican_republic",2013-10-25,0.53,"£/kg"
"ecuador",2013-10-25,0.55,"£/kg"
"ghana",2013-10-25,0.51,"£/kg"
"mexico",2013-10-25,0.53,"£/kg"
"panama",2013-10-25,0.8,"£/kg"
"brazil",2013-10-25,0.57,"£/kg"
"all_bananas",2013-10-18,0.61,"£/kg"
"dollar_bananas",2013-10-18,0.64,"£/kg"
"acp_bananas",2013-10-18,0.54,"£/kg"
"belize",2013-10-18,0.64,"£/kg"
"cameroon",2013-10-18,0.53,"£/kg"
"colombia",2013-10-18,0.61,"£/kg"
"costa_rica",2013-10-18,0.68,"£/kg"
"dominican_republic",2013-10-18,0.53,"£/kg"
"ecuador",2013-10-18,0.55,"£/kg"
"panama",2013-10-18,0.75,"£/kg"
"windward_isles",2013-10-18,0.44,"£/kg"
"brazil",2013-10-18,0.55,"£/kg"
"all_bananas",2013-10-11,0.62,"£/kg"
"dollar_bananas",2013-10-11,0.65,"£/kg"
"acp_bananas",2013-10-11,0.57,"£/kg"
"belize",2013-10-11,0.64,"£/kg"
"colombia",2013-10-11,0.65,"£/kg"
"costa_rica",2013-10-11,0.65,"£/kg"
"dominican_republic",2013-10-11,0.57,"£/kg"
"ecuador",2013-10-11,0.53,"£/kg"
"panama",2013-10-11,0.8,"£/kg"
"windward_isles",2013-10-11,0.44,"£/kg"
"brazil",2013-10-11,0.55,"£/kg"
"all_bananas",2013-10-04,0.63,"£/kg"
"dollar_bananas",2013-10-04,0.65,"£/kg"
"acp_bananas",2013-10-04,0.59,"£/kg"
"cameroon",2013-10-04,0.65,"£/kg"
"colombia",2013-10-04,0.65,"£/kg"
"costa_rica",2013-10-04,0.65,"£/kg"
"dominican_republic",2013-10-04,0.59,"£/kg"
"ecuador",2013-10-04,0.53,"£/kg"
"panama",2013-10-04,0.71,"£/kg"
"windward_isles",2013-10-04,0.44,"£/kg"
"brazil",2013-10-04,0.55,"£/kg"
"all_bananas",2013-09-27,0.64,"£/kg"
"dollar_bananas",2013-09-27,0.7,"£/kg"
"acp_bananas",2013-09-27,0.58,"£/kg"
"colombia",2013-09-27,0.75,"£/kg"
"costa_rica",2013-09-27,0.64,"£/kg"
"dominican_republic",2013-09-27,0.56,"£/kg"
"ecuador",2013-09-27,0.64,"£/kg"
"ghana",2013-09-27,0.64,"£/kg"
"ivory_coast",2013-09-27,0.59,"£/kg"
"panama",2013-09-27,0.78,"£/kg"
"windward_isles",2013-09-27,0.48,"£/kg"
"all_bananas",2013-09-20,0.71,"£/kg"
"dollar_bananas",2013-09-20,0.73,"£/kg"
"acp_bananas",2013-09-20,0.63,"£/kg"
"colombia",2013-09-20,0.72,"£/kg"
"costa_rica",2013-09-20,0.72,"£/kg"
"dominican_republic",2013-09-20,0.62,"£/kg"
"ecuador",2013-09-20,0.7,"£/kg"
"ivory_coast",2013-09-20,0.63,"£/kg"
"panama",2013-09-20,0.82,"£/kg"
"all_bananas",2013-09-13,0.74,"£/kg"
"dollar_bananas",2013-09-13,0.75,"£/kg"
"acp_bananas",2013-09-13,0.68,"£/kg"
"colombia",2013-09-13,0.72,"£/kg"
"costa_rica",2013-09-13,0.79,"£/kg"
"dominican_republic",2013-09-13,0.68,"£/kg"
"ecuador",2013-09-13,0.71,"£/kg"
"panama",2013-09-13,0.84,"£/kg"
"brazil",2013-09-13,0.66,"£/kg"
"all_bananas",2013-09-06,0.74,"£/kg"
"dollar_bananas",2013-09-06,0.75,"£/kg"
"acp_bananas",2013-09-06,0.71,"£/kg"
"belize",2013-09-06,0.73,"£/kg"
"cameroon",2013-09-06,0.77,"£/kg"
"colombia",2013-09-06,0.72,"£/kg"
"costa_rica",2013-09-06,0.83,"£/kg"
"dominican_republic",2013-09-06,0.62,"£/kg"
"ecuador",2013-09-06,0.64,"£/kg"
"panama",2013-09-06,0.84,"£/kg"
"brazil",2013-09-06,0.66,"£/kg"
"all_bananas",2013-08-30,0.73,"£/kg"
"dollar_bananas",2013-08-30,0.75,"£/kg"
"acp_bananas",2013-08-30,0.7,"£/kg"
"cameroon",2013-08-30,0.69,"£/kg"
"colombia",2013-08-30,0.69,"£/kg"
"costa_rica",2013-08-30,0.83,"£/kg"
"dominican_republic",2013-08-30,0.62,"£/kg"
"ecuador",2013-08-30,0.67,"£/kg"
"ivory_coast",2013-08-30,0.75,"£/kg"
"panama",2013-08-30,0.84,"£/kg"
"brazil",2013-08-30,0.66,"£/kg"
"all_bananas",2013-08-23,0.73,"£/kg"
"dollar_bananas",2013-08-23,0.74,"£/kg"
"acp_bananas",2013-08-23,0.68,"£/kg"
"belize",2013-08-23,0.74,"£/kg"
"colombia",2013-08-23,0.75,"£/kg"
"costa_rica",2013-08-23,0.79,"£/kg"
"dominican_republic",2013-08-23,0.62,"£/kg"
"ecuador",2013-08-23,0.67,"£/kg"
"mexico",2013-08-23,0.69,"£/kg"
"panama",2013-08-23,0.84,"£/kg"
"brazil",2013-08-23,0.66,"£/kg"
"all_bananas",2013-08-16,0.75,"£/kg"
"dollar_bananas",2013-08-16,0.77,"£/kg"
"acp_bananas",2013-08-16,0.7,"£/kg"
"belize",2013-08-16,0.8,"£/kg"
"cameroon",2013-08-16,0.69,"£/kg"
"colombia",2013-08-16,0.77,"£/kg"
"costa_rica",2013-08-16,0.81,"£/kg"
"dominican_republic",2013-08-16,0.68,"£/kg"
"ecuador",2013-08-16,0.68,"£/kg"
"ghana",2013-08-16,0.69,"£/kg"
"panama",2013-08-16,0.88,"£/kg"
"all_bananas",2013-08-09,0.68,"£/kg"
"dollar_bananas",2013-08-09,0.71,"£/kg"
"acp_bananas",2013-08-09,0.5,"£/kg"
"colombia",2013-08-09,0.67,"£/kg"
"costa_rica",2013-08-09,0.75,"£/kg"
"dominican_republic",2013-08-09,0.55,"£/kg"
"ecuador",2013-08-09,0.63,"£/kg"
"ivory_coast",2013-08-09,0.44,"£/kg"
"panama",2013-08-09,0.88,"£/kg"
"all_bananas",2013-08-02,0.68,"£/kg"
"dollar_bananas",2013-08-02,0.68,"£/kg"
"colombia",2013-08-02,0.69,"£/kg"
"costa_rica",2013-08-02,0.75,"£/kg"
"ecuador",2013-08-02,0.53,"£/kg"
"mexico",2013-08-02,0.41,"£/kg"
"panama",2013-08-02,0.83,"£/kg"
"all_bananas",2013-07-26,0.66,"£/kg"
"dollar_bananas",2013-07-26,0.7,"£/kg"
"acp_bananas",2013-07-26,0.55,"£/kg"
"cameroon",2013-07-26,0.61,"£/kg"
"colombia",2013-07-26,0.61,"£/kg"
"costa_rica",2013-07-26,0.79,"£/kg"
"dominican_republic",2013-07-26,0.61,"£/kg"
"ecuador",2013-07-26,0.65,"£/kg"
"ghana",2013-07-26,0.25,"£/kg"
"panama",2013-07-26,0.82,"£/kg"
"all_bananas",2013-07-19,0.73,"£/kg"
"dollar_bananas",2013-07-19,0.74,"£/kg"
"acp_bananas",2013-07-19,0.68,"£/kg"
"colombia",2013-07-19,0.72,"£/kg"
"costa_rica",2013-07-19,0.8,"£/kg"
"dominican_republic",2013-07-19,0.68,"£/kg"
"ecuador",2013-07-19,0.68,"£/kg"
"panama",2013-07-19,0.85,"£/kg"
"all_bananas",2013-07-12,0.73,"£/kg"
"dollar_bananas",2013-07-12,0.77,"£/kg"
"acp_bananas",2013-07-12,0.67,"£/kg"
"eu_bananas",2013-07-12,0.63,"£/kg"
"colombia",2013-07-12,0.74,"£/kg"
"costa_rica",2013-07-12,0.8,"£/kg"
"dominican_republic",2013-07-12,0.68,"£/kg"
"ecuador",2013-07-12,0.67,"£/kg"
"martinique",2013-07-12,0.63,"£/kg"
"panama",2013-07-12,0.85,"£/kg"
"windward_isles",2013-07-12,0.55,"£/kg"
"brazil",2013-07-12,0.71,"£/kg"
"all_bananas",2013-07-05,0.73,"£/kg"
"dollar_bananas",2013-07-05,0.76,"£/kg"
"acp_bananas",2013-07-05,0.7,"£/kg"
"eu_bananas",2013-07-05,0.63,"£/kg"
"belize",2013-07-05,0.79,"£/kg"
"colombia",2013-07-05,0.74,"£/kg"
"costa_rica",2013-07-05,0.8,"£/kg"
"dominican_republic",2013-07-05,0.67,"£/kg"
"ecuador",2013-07-05,0.67,"£/kg"
"martinique",2013-07-05,0.63,"£/kg"
"panama",2013-07-05,0.8,"£/kg"
"windward_isles",2013-07-05,0.55,"£/kg"
"brazil",2013-07-05,0.66,"£/kg"
"all_bananas",2013-06-28,0.74,"£/kg"
"dollar_bananas",2013-06-28,0.75,"£/kg"
